imdb_id,title,release_year,runtime_minutes,genres,budget,revenue,ROI,imdb_rating,imdb_vote_count,original_language,production_companies,popularity,rec_director,rec_writer,star_power,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,historical_genre_roi,historical_director_roi,historical_writer_roi
tt0365907,A Walk Among the Tombstones,2014,114.0,"Action,Crime,Drama",28000000,58834384,1.101228,6.5,132348.0,en,"Traveling Picture Show Company (TPSC), Jersey Films, Free State Pictures, Exclusive Media, Cross Creek Pictures, 1984 Private Defense Contractors, Da Vinci Media Ventures, Double Feature Films",61.369,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt0435651,The Giver,2014,97.0,"Drama,Romance,Sci-Fi",25000000,66980456,1.67921824,6.4,131437.0,en,"The Weinstein Company, Asis Productions, Tonik Productions, Walden Media, Yucaipa Films",14.091,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,
tt0455944,The Equalizer,2014,132.0,"Action,Crime,Thriller",55000000,192330738,2.496922509090909,7.3,471361.0,en,"Lonetree Entertainment, Columbia Pictures, Village Roadshow Pictures, Escape Artists, LStar Capital, Mace Neufeld Productions",186.613,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
tt0458481,Sin City: A Dame to Kill For,2014,102.0,"Action,Adventure,Crime",65000000,39407616,-0.3937289846153846,6.5,179778.0,en,"Residaco, Miramax, Troublemaker Studios, Aldamisa Entertainment, Demarest Films, Solipsist Film, AR Films",52.627,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt0470752,Ex Machina,2014,108.0,"Drama,Sci-Fi,Thriller",15000000,36869414,1.4579609333333334,7.7,644670.0,en,"DNA Films, Film4 Productions, IAC Films, Scott Rudin Productions",26.767,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,
tt0787474,The Boxtrolls,2014,96.0,"Adventure,Animation,Comedy",60000000,108255770,0.8042628333333334,6.8,65503.0,en,Laika Entertainment,18.627,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt0816692,Interstellar,2014,169.0,"Adventure,Drama,Sci-Fi",165000000,701729206,3.2529042787878786,8.7,2595052.0,en,"Legendary Pictures, Syncopy, Lynda Obst Productions",140.241,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
tt0829150,Dracula Untold,2014,92.0,"Action,Drama,Fantasy",70000000,217124280,2.1017754285714285,6.3,224272.0,en,"Universal Pictures, Legendary Pictures, Michael De Luca Productions, dentsu",21.951,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt0831387,Godzilla,2014,123.0,"Action,Adventure,Sci-Fi",160000000,529076069,2.30672543125,6.4,467718.0,en,Legendary Pictures,44.153,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
tt0862748,Lupin the 3rd,2014,133.0,"Action,Adventure,Comedy",10500000,22300000,1.1238095238095238,5.5,1900.0,ja,"TOHO, Tristone Entertainment",7.174,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt0864835,Mr. Peabody & Sherman,2014,92.0,"Adventure,Animation,Comedy",145000000,272912430,0.8821546896551724,6.8,85232.0,en,"Pacific Data Images, DreamWorks Animation, Bullwinkle Studios, Classic Media Productions, 20th Century Fox",25.533,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt0900387,Suite Française,2014,107.0,"Drama,History,Romance",15000000,9104716,-0.3930189333333333,7.0,30786.0,en,"TF1 Droits Audiovisuels, SCOPE Pictures, Canal+, Entertainment One",10.836,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,
tt0903657,Love & Mercy,2014,121.0,"Biography,Drama,Music",10000000,28641776,1.8641776,7.4,45989.0,en,"John Wells Productions, River Road Entertainment, Roadside Attractions, Lionsgate, Stage 6 Films",17.56,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
tt1020072,Selma,2014,128.0,"Biography,Drama,History",20000000,66787908,2.3393954,7.5,99610.0,en,"Plan B Entertainment, Harpo Films, Celador Films, Pathé, Cloud Eight Films",10.925,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
tt1043726,The Legend of Hercules,2014,99.0,"Action,Adventure,Fantasy",70000000,61279452,-0.1245792571428571,4.3,57916.0,en,"Millennium Media, Summit Entertainment, Nu Boyana Film Studios",16.121,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1065073,Boyhood,2014,165.0,"Comedy,Drama",4000000,48137666,11.0344165,7.9,383412.0,en,"Detour Filmproduction, IFC Productions",18.637,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1085492,The Prince,2014,93.0,"Action,Thriller",18000000,1289595,-0.9283558333333334,4.6,19729.0,en,"EFO Films, Aperture Entertainment, Grindstone Entertainment Group",19.916,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
tt1086772,Blended,2014,117.0,"Comedy,Romance",40000000,127994610,2.19986525,6.5,160005.0,en,"GulfStream Pictures, Happy Madison Productions, RatPac Entertainment",43.795,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,
tt1100089,Foxcatcher,2014,134.0,"Biography,Drama,History",24000000,12096300,-0.4959875,7.0,155789.0,en,"Annapurna Pictures, MRC, Likely Story, Full Nelson Entertainment, Sony Pictures Classics",23.052,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
tt1109624,Paddington,2014,95.0,"Adventure,Comedy,Family",55000000,259207227,3.7128586727272728,7.3,158462.0,en,"Heyday Films, StudioCanal, Anton Capital Entertainment, TF1 Films Production, Canal+, Ciné+, TF1, The Weinstein Company, Dimension Films",22.74,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1121096,Seventh Son,2014,102.0,"Action,Adventure,Fantasy",95000000,114178613,0.2018801368421052,5.5,85157.0,en,"Legendary Pictures, Thunder Road, Moving Picture Company, Pendle Mountain Productions, China Film Group Corporation, Universal Pictures, Wigram Productions, Outlaw Sinema",30.928,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1126590,Big Eyes,2014,106.0,"Biography,Crime,Drama",10000000,28883511,1.8883511,6.9,105210.0,en,"The Weinstein Company, Silverwood Films, Electric City Entertainment, Tim Burton Productions",17.203,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1204977,Ouija,2014,89.0,"Horror,Mystery,Thriller",5000000,103590271,19.7180542,4.5,62422.0,en,"White Noise Factory, Universal Pictures, Platinum Dunes, MRC, Blumhouse Productions, 5150 Action, Hasbro Studios, dentsu, Fuji Television Network",27.387,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,
tt1205537,Jack Ryan: Shadow Recruit,2014,105.0,"Action,Drama,Thriller",60000000,135511030,1.2585171666666666,6.2,144198.0,en,"di Bonaventura Pictures, Etalon-Film, Paramount, Mace Neufeld Productions, Buckaroo Entertainment, Skydance",22.913,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
tt1216491,Kill the Messenger,2014,112.0,"Biography,Crime,Drama",5000000,5218973,0.0437946,6.9,50433.0,en,"The Combine, Focus Features, Sierra/Affinity, Bluegrass Films",11.208,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1224378,Forbidden Empire,2014,130.0,"Adventure,Fantasy,Mystery",26000000,34592118,0.3304660769230769,5.2,7109.0,ru,"Russian Film Group, Marinsgroup",15.448,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,
tt1234721,RoboCop,2014,117.0,"Action,Crime,Sci-Fi",120000000,242688965,1.0224080416666668,6.1,250283.0,en,"Columbia Pictures, Strike Entertainment, Metro-Goldwyn-Mayer, Dynamic Effects Canada",32.422,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
tt1247690,Serena,2014,109.0,"Drama,History,Romance",30000000,5092129,-0.8302623666666666,5.5,32237.0,en,"Chockstone Pictures, 2929 Productions, Nick Wechsler Productions",14.277,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,
tt1253863,300: Rise of an Empire,2014,102.0,"Action,Adventure,Drama",110000000,337580051,2.0689095545454546,6.2,331208.0,en,"Legendary Pictures, Hollywood Gang Productions, Atmosphere Entertainment MM, Nimar Studios, Warner Bros. Pictures, Cruel & Unusual Films",38.678,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1267297,Hercules,2014,98.0,"Action,Adventure,Fantasy",100000000,244819862,1.44819862,6.0,173662.0,en,"Paramount, Radical Studios, Flynn Picture Company, Metro-Goldwyn-Mayer",37.902,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1291150,Teenage Mutant Ninja Turtles,2014,101.0,"Action,Adventure,Comedy",125000000,485004754,2.880038032,5.8,231695.0,en,"Nickelodeon Movies, Paramount, Platinum Dunes, Mirage Studios",76.327,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1322313,Sunshine Superman,2014,100.0,"Biography,Documentary,Sport",400000,88097,-0.7797575,6.9,1518.0,en,,1.574,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
tt1355630,If I Stay,2014,107.0,"Comedy,Drama,Fantasy",11000000,78274843,6.115894818181818,6.7,131781.0,en,"New Line Cinema, Metro-Goldwyn-Mayer, Di Novi Pictures",20.605,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1371150,This Is Where I Leave You,2014,103.0,"Comedy,Drama",19800000,41296320,1.0856727272727271,6.7,95978.0,en,"Spring Creek Productions, 21 Laps Entertainment, Warner Bros. Pictures",14.203,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1408253,Ride Along,2014,99.0,"Action,Comedy,Crime",25000000,153997819,5.15991276,6.1,130356.0,en,"Rainforest Entertainment, Universal Pictures, Relativity Media, Cube Vision",14.629,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1418377,"I, Frankenstein",2014,92.0,"Action,Fantasy,Sci-Fi",65000000,76801179,0.1815566,5.1,86639.0,en,"Lionsgate, Lakeshore Entertainment, Sidney Kimmel Entertainment, Hopscotch Features",18.408,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
tt1430612,Brick Mansions,2014,90.0,"Action,Adventure,Crime",28000000,71416730,1.5505975,5.6,45995.0,en,"EuropaCorp, Transfilm International, Relativity Media, Brick Mansions Productions",22.581,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1490017,The Lego Movie,2014,100.0,"Action,Adventure,Animation",60000000,469160692,6.8193448666666665,7.7,420415.0,en,"Village Roadshow Pictures, RatPac Entertainment, LEGO, Lin Pictures, Vertigo Entertainment, Warner Bros. Pictures Animation, Animal Logic",30.267,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1528100,Exodus: Gods and Kings,2014,150.0,"Action,Adventure,Drama",140000000,268031828,0.9145130571428572,6.0,187986.0,en,"Volcano Films, Chernin Entertainment, Scott Free Productions, Babieka Films",78.892,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1552224,Outcast,2014,99.0,"Action,Adventure,Thriller",25000000,5148503,-0.79405988,4.6,15038.0,en,"Media Max Productions, Notorious Films, 22h22",25.405,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
tt1571249,The Skeleton Twins,2014,93.0,"Comedy,Drama,Romance",1000000,5284309,4.284309,6.8,47099.0,en,"Venture Forth, Duplass Brothers Productions",10.167,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,
tt1587310,Maleficent,2014,97.0,"Adventure,Drama,Family",180000000,758539785,3.2141099166666667,6.9,427472.0,en,"Walt Disney Pictures, Roth Films",51.055,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1596345,Pawn Sacrifice,2014,115.0,"Biography,Drama,History",19000000,5578519,-0.7063937368421053,7.0,54756.0,en,"Gail Katz Productions, PalmStar Media",8.807,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
tt1600196,The Drop,2014,106.0,"Crime,Drama,Mystery",12600000,19054534,0.5122646031746032,7.0,171124.0,en,"Fox Searchlight Pictures, Chernin Entertainment, TSG Entertainment, Ingenious Media",27.259,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
tt1605717,Frank,2014,95.0,"Comedy,Drama,Music",1000000,1897363,0.897363,6.9,84882.0,en,"Runaway Fridge Productions, Element Pictures, Film4 Productions, Fís Éireann/Screen Ireland",7.97,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
tt1609479,Better Living Through Chemistry,2014,91.0,"Comedy,Drama",5000000,75143,-0.9849714,6.2,16132.0,en,"Ealing Metro International, Occupant Entertainment, Altus Productions, Aegis Film Fund",11.646,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1631867,Edge of Tomorrow,2014,113.0,"Action,Adventure,Sci-Fi",178000000,370541256,1.0816924494382023,7.9,813640.0,en,"RatPac Entertainment, Village Roadshow Pictures, VIZ Media, 3 Arts Entertainment, Warner Bros. Pictures",51.408,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
tt1646971,How to Train Your Dragon 2,2014,102.0,"Action,Adventure,Animation",145000000,621537519,3.286465648275862,7.8,406400.0,en,"DreamWorks Animation, Mad Hatter Entertainment, Vertigo Entertainment, 20th Century Fox",42.798,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1647668,Million Dollar Arm,2014,124.0,"Biography,Drama,Family",25000000,38307627,0.53230508,7.0,49590.0,en,"Walt Disney Pictures, Roth Films, Mayhem Pictures",9.006,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1649443,[REC] 4: Apocalypse,2014,95.0,"Action,Adventure,Fantasy",3000000,4915757,0.6385856666666667,5.3,22939.0,es,"Filmax, Castelao Productions, Rec Apocalypse AIE, ICAA, Canal+ España",17.994,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1686821,Vampire Academy,2014,104.0,"Action,Comedy,Drama",30000000,15391979,-0.4869340333333333,5.4,58888.0,en,"Montford / Murphy Productions, Preger Entertainment",24.245,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,81.0,"Comedy,Drama,Family",28000000,100654149,2.5947910357142856,6.2,49270.0,en,"Walt Disney Pictures, 21 Laps Entertainment, The Jim Henson Company",11.475,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1726592,Before I Go to Sleep,2014,92.0,"Drama,Mystery,Thriller",22000000,15447154,-0.2978566363636363,6.3,90862.0,en,"StudioCanal, Scott Free Productions, Clarius Entertainment, Filmgate Films, Millennium Media, Film i Väst",25.054,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,
tt1742044,Jersey Boys,2014,134.0,"Biography,Drama,Music",40000000,67347013,0.683675325,6.8,38627.0,en,Warner Bros. Pictures,13.329,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
tt1742334,Sabotage,2014,109.0,"Action,Crime,Drama",35000000,22126842,-0.3678045142857143,5.7,69382.0,en,"Open Road Films, QED International, Albert S. Ruddy Productions, Crave Films, Roth Films, Universal Pictures",20.178,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1777595,50 to 1,2014,110.0,Drama,10000000,1064454,-0.8935546,6.4,2523.0,en,Ten Furlongs,5.555,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1790864,The Maze Runner,2014,113.0,"Action,Mystery,Sci-Fi",34000000,348319861,9.244701794117647,6.8,570562.0,en,"Ingenious Media, Gotham Group, Dayday Films, Temple Hill Entertainment, TSG Entertainment, 20th Century Fox",83.206,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,
tt1791528,Inherent Vice,2014,148.0,"Comedy,Crime,Drama",20000000,14710975,-0.26445125,6.6,120472.0,en,"IAC Films, Ghoulardi Film Company, Warner Bros. Pictures",31.669,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1791681,Treehouse,2014,100.0,"Horror,Mystery,Thriller",3250000,3250000,0.0,3.8,2717.0,en,"Aunt Max Entertainment, Tiberius Film",5.051,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,
tt1791682,While We're Young,2014,97.0,"Comedy,Drama,Mystery",10000000,17287309,0.7287309,6.3,56263.0,en,Scott Rudin Productions,11.988,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
tt1798243,Rudderless,2014,105.0,"Comedy,Drama,Music",5000000,58293,-0.9883414,7.4,20246.0,en,"Amberdale Productions, Unified Pictures, Tee Rob Pictures, Dog Pond Productions",10.071,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
tt1800246,That Awkward Moment,2014,94.0,"Comedy,Romance",8000000,45640143,4.705017875,6.1,110819.0,en,"Treehouse Pictures, FilmDistrict, Focus Features",15.138,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,
tt1809398,Unbroken,2014,137.0,"Biography,Drama,Sport",65000000,163442937,1.5145067230769231,7.2,200152.0,en,"Legendary Pictures, Jolie Pas, 3 Arts Entertainment",23.38,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
tt1821658,The Nut Job,2014,85.0,"Adventure,Animation,Comedy",42000000,122529966,1.9173801428571429,5.7,32763.0,en,"Open Road Films, GulfStream Pictures, Redrover, ToonBox Entertainment",16.425,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1823664,Annie,2014,118.0,"Comedy,Drama,Family",65000000,133821816,1.0587971692307692,5.4,43895.0,en,"Marcy Media, Columbia Pictures, Olive Bridge Entertainment, Overbrook Entertainment",28.468,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1826590,About Last Night,2014,100.0,"Comedy,Romance",12500000,49002684,2.92021472,6.0,26085.0,en,"Olive Bridge Entertainment, Rainforest Entertainment, Screen Gems",16.562,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,
tt1837709,Winter's Tale,2014,118.0,"Drama,Fantasy,Mystery",60000000,30800231,-0.4866628166666666,6.1,59332.0,en,"Weed Road Pictures, Village Roadshow Pictures, Warner Bros. Pictures",14.845,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,
tt1840309,Divergent,2014,139.0,"Action,Adventure,Drama",85000000,288885818,2.398656682352941,6.6,522008.0,en,"Summit Entertainment, Red Wagon Entertainment",39.066,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1843866,Captain America: The Winter Soldier,2014,136.0,"Action,Adventure,Sci-Fi",170000000,714766572,3.2045092470588235,7.7,986064.0,en,Marvel Studios,31.482,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
tt1850397,The Loft,2014,108.0,"Mystery,Romance,Thriller",14000000,10076790,-0.2802292857142857,6.3,64595.0,en,"Open Road Films, Anonymous Content",27.317,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,,,
tt1872181,The Amazing Spider-Man 2,2014,142.0,"Action,Adventure,Sci-Fi",200000000,708962323,2.544811615,6.6,605711.0,en,"Marvel Entertainment, Columbia Pictures, Matt Tolmach Productions, Arad Productions",73.319,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
tt1872194,The Judge,2014,141.0,"Crime,Drama,Mystery",50000000,83719388,0.67438776,7.4,220657.0,en,"Village Roadshow Pictures, Big Kid Pictures, Team Downey, Warner Bros. Pictures",52.209,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
tt1877832,X-Men: Days of Future Past,2014,132.0,"Action,Adventure,Sci-Fi",250000000,747862775,1.9914511,7.9,795264.0,en,"Bad Hat Harry Productions, The Donners' Company, Simon Kinberg Productions, 20th Century Fox",60.194,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
tt1911658,Penguins of Madagascar,2014,92.0,"Action,Adventure,Animation",132000000,373552094,1.829940106060606,6.7,117783.0,en,"DreamWorks Animation, Pacific Data Images",47.594,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1921064,Pompeii,2014,105.0,"Action,Adventure,Drama",100000000,117831631,0.17831631,5.5,123418.0,en,"Don Carmody Productions, TriStar Pictures, FilmDistrict, Impact Pictures, Constantin Film, Summit Entertainment",20.622,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1924435,Let's Be Cops,2014,104.0,"Action,Comedy,Crime",17000000,136621271,7.036545352941176,6.4,145117.0,en,"WideAwake, Genre Films, 20th Century Fox",42.345,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1929263,Heaven Is for Real,2014,99.0,"Biography,Drama,Family",12000000,101332962,7.4444135,5.9,30440.0,en,"TriStar Pictures, Screen Gems, Roth Films",39.57,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1951265,The Hunger Games: Mockingjay - Part 1,2014,123.0,"Action,Adventure,Sci-Fi",125000000,755356711,5.042853688,6.6,552446.0,en,"Lionsgate, Color Force",85.889,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
tt1956620,Sex Tape,2014,94.0,"Comedy,Romance",40000000,126069509,2.151737725,5.1,123860.0,en,"Escape Artists, LStar Capital, MRC, Sony Pictures",40.978,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,
tt1959490,Noah,2014,138.0,"Action,Adventure,Drama",125000000,362637473,1.901099784,5.8,278451.0,en,"Disruption Entertainment, Paramount, Regency Enterprises, Protozoa Pictures",28.882,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt1969062,Infinitely Polar Bear,2014,90.0,"Comedy,Drama,Romance",6700000,1430655,-0.7864694029850746,6.9,17895.0,en,"Park Pictures Features, Paper Street Films, Bad Robot, KGB Media",9.594,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,
tt1971325,Automata,2014,109.0,"Action,Drama,Sci-Fi",7000000,6237990,-0.1088585714285714,6.0,62173.0,en,"Green Moon Productions, Nu Boyana Viburno, Millennium Media",20.739,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
tt1972571,A Most Wanted Man,2014,122.0,"Crime,Drama,Thriller",15000000,31554855,1.103657,6.7,85237.0,en,"Amusement Park Films, Lionsgate, Demarest Films, FilmNation Entertainment, Senator Film, The Ink Factory, Film4 Productions, Potboiler Productions",12.727,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
tt1972779,The Best of Me,2014,118.0,"Drama,Romance",26000000,35926213,0.3817774230769231,6.7,81714.0,en,Relativity Media,20.474,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,
tt2004420,Neighbors,2014,97.0,Comedy,18000000,270665134,14.036951888888888,6.3,348087.0,en,"Good Universe, Universal Pictures, Point Grey Pictures",17.158,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt2011159,No Good Deed,2014,84.0,"Crime,Drama,Horror",13200000,53830415,3.0780617424242425,5.6,24876.0,en,Will Packer Productions,26.473,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
tt2015381,Guardians of the Galaxy,2014,121.0,"Action,Adventure,Comedy",170000000,772776600,3.545744705882353,8.0,1380205.0,en,Marvel Studios,33.255,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
tt2024469,Non-Stop,2014,106.0,"Action,Mystery,Thriller",50000000,222809600,3.456192,6.9,288991.0,en,"TF1, StudioCanal, Silver Pictures, Anton Capital Entertainment, LOVEFiLM International, Canal+, TF1 Films Production, Universal Pictures",21.187,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,
tt2034031,Laggies,2014,99.0,"Comedy,Drama,Romance",5000000,2379154,-0.5241692,6.4,47632.0,en,"Anonymous Content, Merced Media Partners, PenLife Media",7.991,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,
